objectId,createdAt,updatedAt,ACL,ProgrammingLanguage,Source
OnZNvWO2Xk,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Stackless Python,http://en.wikipedia.org/wiki/Stackless_Python
0SqJ6yCWRQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SuperCollider,http://en.wikipedia.org/wiki/SuperCollider
68BtcmLdvu,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Starlogo,http://en.wikipedia.org/wiki/Starlogo
Mlz46GGaJi,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TACPOL,http://en.wikipedia.org/wiki/TACPOL_(programming_language)
vamLFm9F8F,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SPIN,http://en.wikipedia.org/wiki/Parallax_Propeller
zX1SheUPM7,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SyncCharts,http://en.wikipedia.org/wiki/SyncCharts
dSy99hSPGr,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Squeak,http://en.wikipedia.org/wiki/Squeak
C6AiwSrRns,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Subtext,http://en.wikipedia.org/wiki/Subtext_(programming_language)
lT26JDsYxh,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SPS,http://en.wikipedia.org/wiki/IBM_1401_Symbolic_Programming_System
wrgKAYEBHG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SR,http://en.wikipedia.org/wiki/SR_(programming_language)
KbHQOb19oJ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Swift (parallel scripting language),http://en.wikipedia.org/wiki/Swift_(parallel_scripting_language)
QvivB4P8Cv,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SP/k,http://en.wikipedia.org/wiki/SP/k
tCAa24wiwL,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,T,http://en.wikipedia.org/wiki/T_(programming_language)
ydHvfav86B,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Span,http://en.wikipedia.org/wiki/Span_(programming_language)
fgPNAAcjRW,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Stata,http://en.wikipedia.org/wiki/Stata
TO3GisDPnn,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,S/SL,http://en.wikipedia.org/wiki/S/SL_programming_language
BDWIW7HeDN,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Stateflow,http://en.wikipedia.org/wiki/Stateflow
DlNY9z0YCU,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SYMPL,http://en.wikipedia.org/wiki/SYMPL
3rvCEcFK4E,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Squirrel,http://en.wikipedia.org/wiki/Squirrel_(programming_language)
sPbSbNsB6D,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TADS,http://en.wikipedia.org/wiki/TADS
V59ECBZOcO,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TECO,http://en.wikipedia.org/wiki/Text_Editor_and_Corrector
ma6tlvE7PE,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TAL,http://en.wikipedia.org/wiki/Transaction_Application_Language
tvpxlpDaFu,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,SuperTalk,http://en.wikipedia.org/wiki/SuperTalk
z5kifVhp5n,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Strand,http://en.wikipedia.org/wiki/Strand_(programming_language)
UHiK2i2Ve8,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Swift (Apple programming language),http://en.wikipedia.org/wiki/Swift_(programming_language)
uTKu7DNzYH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TACL,http://en.wikipedia.org/wiki/TACL
jabDUJ7sTY,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TEX,http://en.wikipedia.org/wiki/Text_Executive_Programming_Language
9QBjkBVo4a,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Topspeed,http://en.wikipedia.org/wiki/Clarion_(programming_language)
tVnuapT8RH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TELCOMP,http://en.wikipedia.org/wiki/TELCOMP
Cj8TqNUPHS,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TMG,http://en.wikipedia.org/wiki/TMG_(language)
Y69RScfX3t,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Tcl,http://en.wikipedia.org/wiki/Tcl
ByYq79FnPB,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TIE,http://en.wikipedia.org/wiki/Tensilica_Instruction_Extension
6BsJxhKZZc,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Timber,http://en.wikipedia.org/wiki/Timber_(programming_language)
acKTnwmOsj,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TeX,http://en.wikipedia.org/wiki/TeX
xyViuN2M3L,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Trac,http://en.wikipedia.org/wiki/TRAC_(programming_language)
cfAPKNmqxH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Turing,http://en.wikipedia.org/wiki/Turing_(programming_language)
ZUZPiKuT4c,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TTM,http://en.wikipedia.org/wiki/TTM_(programming_language)
BQIQ1vxQIa,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TOM,http://en.wikipedia.org/wiki/TOM_(object-oriented_programming_language)
64QmKAOFGT,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TTCN,http://en.wikipedia.org/wiki/TTCN
y6sCtPueHF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TUTOR,http://en.wikipedia.org/wiki/TUTOR_(programming_language)
jvP9U4KZzG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Tom,http://en.wikipedia.org/wiki/Tom_(pattern_matching_language)
hXSvqOD68l,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TypeScript,http://en.wikipedia.org/wiki/TypeScript
OuiqhVAMmN,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TPU,http://en.wikipedia.org/wiki/Text_Processing_Utility
d5Rv1OuHDQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,T-SQL,http://en.wikipedia.org/wiki/Transact-SQL
s2ikhYhO2J,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Turbo C++,http://en.wikipedia.org/wiki/Turbo_C%2B%2B
TwXhw6kIWS,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,TXL,http://en.wikipedia.org/wiki/TXL_(programming_language)
Y4S9I0axhG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Ubercode,http://en.wikipedia.org/wiki/Ubercode
dpcXwiQGH9,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Unix shell,http://en.wikipedia.org/wiki/Unix_shell
GeW5Ku7qYG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual Prolog,http://en.wikipedia.org/wiki/Visual_Prolog
xRhmMjv8fR,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,VHDL,http://en.wikipedia.org/wiki/VHDL
sasdYqe3Aa,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Vala,http://en.wikipedia.org/wiki/Vala_(programming_language)
PqgQjuA77m,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual J++,http://en.wikipedia.org/wiki/Visual_J%2B%2B
HwNMxbjulF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Uniface,http://en.wikipedia.org/wiki/Uniface_(programming_language)
XAO9HjrifL,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,UCSD Pascal,http://en.wikipedia.org/wiki/UCSD_Pascal
PfQN4TY8U7,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Umple,http://en.wikipedia.org/wiki/Umple
NSkFAj4gBG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,WebQL,http://en.wikipedia.org/wiki/WebQL
n3n97vjURc,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,UnrealScript,http://en.wikipedia.org/wiki/UnrealScript
NYZa0o0NCh,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,VSXu,http://en.wikipedia.org/wiki/VSXu
RCR7xaT08j,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Unicon,http://en.wikipedia.org/wiki/Unicon_(programming_language)
zcJ36ELMkS,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual DataFlex,http://en.wikipedia.org/wiki/Visual_DataFlex
fLgPgaxzAQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual FoxPro,http://en.wikipedia.org/wiki/Visual_FoxPro
nMWm465mjC,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Vvvv,http://en.wikipedia.org/wiki/Vvvv
t5vMKkveG5,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,UNITY,http://en.wikipedia.org/wiki/UNITY_(programming_language)
8zUOCTkMYd,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual Basic,http://en.wikipedia.org/wiki/Visual_Basic
9gz2FHcTaF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Verilog,http://en.wikipedia.org/wiki/Verilog
mCBXB0LE4I,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual J#,http://en.wikipedia.org/wiki/Visual_J
LZ14Ho52QX,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,VBScript,http://en.wikipedia.org/wiki/VBScript
EeAsRhhHK7,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual DialogScript,http://en.wikipedia.org/wiki/Visual_DialogScript
XgIfnzNouu,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual Basic .NET,http://en.wikipedia.org/wiki/Visual_Basic_.NET
3p2jMaTkWk,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,VBA,http://en.wikipedia.org/wiki/Visual_Basic_for_Applications
oW7mG2w6LS,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,WebDNA,http://en.wikipedia.org/wiki/WebDNA
ppHizET3eK,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual Fortran,http://en.wikipedia.org/wiki/Visual_Fortran
5fNoAIc46a,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Visual Objects,http://en.wikipedia.org/wiki/Visual_Objects
yqntr74RAw,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Windows PowerShell,http://en.wikipedia.org/wiki/Windows_PowerShell
TD8UO40kiL,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,X#,http://en.wikipedia.org/wiki/X_Sharp_(programming_language)
IqORvPHiO3,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XMOS architecture,http://en.wikipedia.org/wiki/XCore_XS1
5UDeYbubTj,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XOTcl,http://en.wikipedia.org/wiki/XOTcl
Ucv5VDY0qO,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XL,http://en.wikipedia.org/wiki/XL_(programming_language)
wRCX3113RR,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XBL,http://en.wikipedia.org/wiki/XBL
x3Bd44wPqJ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XC,http://en.wikipedia.org/wiki/XC_Programming_Language
2IJzbaNQ32,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,xHarbour,http://en.wikipedia.org/wiki/XHarbour
XiC5MdoQcU,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Wolfram,http://en.wikipedia.org/wiki/Wolfram_Language
ZIPclK6EzH,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Winbatch,http://en.wikipedia.org/wiki/Winbatch
P0qDYpHs0b,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,"WATFIV, WATFOR",http://en.wikipedia.org/wiki/WATFIV_(programming_language)
UfZLlseFFF,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Wyvern,http://en.wikipedia.org/wiki/Wyvern_(programming_language)
AS5txFGaQ7,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,X++,http://en.wikipedia.org/wiki/Microsoft_Dynamics_AX
Q1Do5LfcdZ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XPL,http://en.wikipedia.org/wiki/XPL
tTnBk4UCWZ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XPL0,http://en.wikipedia.org/wiki/XPL0
ImVa6laYVo,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,X10,http://en.wikipedia.org/wiki/X10_(programming_language)
GipPRYmPo0,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XPath,http://en.wikipedia.org/wiki/XPath
Airj3vzOMz,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Xtend,http://en.wikipedia.org/wiki/Xtend
ogxEmzpwdt,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XSLT,http://en.wikipedia.org/wiki/XSL_Transformations
Kg0Gd6L0Pi,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Xojo,http://en.wikipedia.org/wiki/Xojo
kM0VGwKsCQ,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,YQL,http://en.wikipedia.org/wiki/YQL_(programming_language)
mHyL2S4lHq,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XSB,http://en.wikipedia.org/wiki/XSB
G4JO9hcPJ6,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Yorick,http://en.wikipedia.org/wiki/Yorick_(programming_language)
lEHx22Xlex,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,XQuery,http://en.wikipedia.org/wiki/XQuery
o5Vjhf1EHs,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Z notation,http://en.wikipedia.org/wiki/Z_notation
3O73IiisYh,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,Zeno,http://en.wikipedia.org/wiki/Zeno_(programming_language)
5fO5kXejfG,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,ZPL,http://en.wikipedia.org/wiki/ZPL_(programming_language)
bEbtxiHxN6,Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),Thu Feb 06 2020 08:22:51 GMT-0800 (Pacific Standard Time),null,ZOPL,http://en.wikipedia.org/wiki/ZOPL
